_id,title,url
5f1a1e12da34f928a86b7511,"NBA: la 'burbuja', así le llaman al complejo de Disney World donde los equipos ya entrenan para el reinicio de la temporada",www.eluniverso.com/deportes/2020/07/11/nota/7903161/nba-equipos-entrenan-complejo-deportivo-disney-world-orlando
5f1a1e12da34f928a86b7512,Vida de Mercedes Sosa será llevada a una miniserie de ficción,www.eluniverso.com/entretenimiento/2020/07/08/nota/7899492/vida-mercedes-sosa-sera-llevada-miniserie-ficcion
5f1a1e12da34f928a86b7513,Más de 3000 personas postulan para ingresar a reality de televisión ‘Master Chef Ecuador’,www.eluniverso.com/entretenimiento/2020/07/08/nota/7898382/mas-3000-personas-postulan-ingresar-reality-television
5f1a1e12da34f928a86b7514,"Netflix estaría preparando la segunda temporada de la serie 'Warrior Nun'",www.eluniverso.com/entretenimiento/2020/07/07/nota/7898196/netflix-preparando-segunda-temporada-serie-warrior-nun
5f1a1e12da34f928a86b7515,"La autobiografía en la que se basó la miniserie 'Poco ortodoxa' de Netflix sale a la venta en español",www.eluniverso.com/entretenimiento/2020/07/16/nota/7908690/deborah-feldman-poco-ortodoxa-feldman-unorthodox-libro
5f1a1e12da34f928a86b7516,Actores de Avengers elogian a niño de 6 años que salvó a su hermanita del ataque salvaje de un perro,www.eluniverso.com/entretenimiento/2020/07/16/nota/7908489/actores-avengers-elogian-nino-6-anos-que-salvo-su-hermanita
5f1a1e12da34f928a86b7517,Cómo conseguir un trabajo en SpaceX de Elon Musk,www.eluniverso.com/larevista/2020/07/08/nota/7899078/conseguir-trabajo-spacex-elon-musk
5f1a1e12da34f928a86b7518,Un paseo por la biblioteca personal del escritor mexicano Carlos Fuentes,www.eluniverso.com/entretenimiento/2020/07/05/nota/7896330/carlos-fuentes-esencia-su-biblioteca-personal-que-descansa
5f1a1e12da34f928a86b7519,"Montse Serra sobre el teatro en formato 'online': El nombre no va a determinar mi producto, quizás me desafíe",www.eluniverso.com/entretenimiento/2020/07/04/nota/7895049/montse-serra-sobre-teatro-formato-online-nombre-no-va
5f1a1e12da34f928a86b751a,"Horóscopo de este domingo 5 de julio del 2020, consulta tu signo zodiacal",www.eluniverso.com/larevista/2020/07/05/nota/7895208/horoscopo-este-domingo-5-julio-2020-consulta-tu-signo-zodiacal
5f1a1e12da34f928a86b751b,"Los abuelos ejercen una influencia muy positiva en la educación de sus nietos, aunque los padres piensen que los malcrían",www.eluniverso.com/larevista/2020/07/03/nota/7894062/abuelos-clave-evolucion-humana
5f1a1e12da34f928a86b751c,Agenda de actividades para este sábado 11 de julio del 2020,www.eluniverso.com/entretenimiento/2020/07/10/nota/7901586/agenda-actividades-sabado-11-julio-2020-guayaquil-conciertos
5f1a1e12da34f928a86b751d,Mascarillas comestibles causan sensación en la India,www.eluniverso.com/entretenimiento/2020/07/10/nota/7901670/mascarillas-comestibles-causan-sensacion-india
5f1a1e12da34f928a86b751e,Fórmula 1: horarios y canal de TV para ver en vivo el GP de Steiermark ,www.eluniverso.com/deportes/2020/07/11/nota/7903128/formula-1-horarios-canal-tv-ver-vivo-gp-steiermark
5f1a1e12da34f928a86b751f,"Bajo un diluvio, Hamilton se anota la pole position para el GP de Estiria",www.eluniverso.com/deportes/2020/07/11/nota/7902762/lewis-hamilton-logra-pole-gran-premio-f1-estiria-austria
